% time	cellId	IMSI	RNTI	scPrdStartFr	scPrdStartSf	schStartFr	schStartSf	currFr	currSf	mcs	TBS	psschRB	psschLen
4684	0	79	79	466	7	470	7	469	9	32	32647	2	8
4684	0	131	131	466	7	470	7	469	9	32	32647	17	8
4684	0	164	164	466	7	470	7	469	9	32	32647	2	8
4684	0	169	169	466	7	470	7	469	9	32	32647	2	8
4685	0	3	3	466	7	470	7	469	10	32	32647	2	8
4685	0	44	44	466	7	470	7	469	10	32	32647	2	8
4685	0	84	84	466	7	470	7	469	10	32	32647	2	8
4685	0	159	159	466	7	470	7	469	10	32	32647	2	8
4685	0	168	168	466	7	470	7	469	10	32	32647	2	8
4685	0	194	194	466	7	470	7	469	10	32	32647	32	8
4686	0	63	63	466	7	470	7	470	1	32	32647	32	8
4686	0	66	66	466	7	470	7	470	1	32	32647	32	8
4686	0	158	158	466	7	470	7	470	1	32	32647	32	8
4686	0	185	185	466	7	470	7	470	1	32	32647	32	8
4686	0	208	208	466	7	470	7	470	1	32	32647	2	8
4687	0	76	76	466	7	470	7	470	2	32	32647	32	8
4687	0	136	136	466	7	470	7	470	2	32	32647	32	8
4687	0	144	144	466	7	470	7	470	2	32	32647	32	8
4687	0	173	173	466	7	470	7	470	2	32	32647	32	8
4688	0	19	19	466	7	470	7	470	3	32	32647	17	8
4688	0	38	38	466	7	470	7	470	3	216	32647	17	8
4688	0	61	61	466	7	470	7	470	3	32	32647	2	8
4688	0	165	165	466	7	470	7	470	3	32	32647	17	8
4688	0	171	171	466	7	470	7	470	3	32	32647	2	8
4689	0	11	11	466	7	470	7	470	4	32	32647	32	8
4689	0	20	20	466	7	470	7	470	4	32	32647	32	8
4691	0	78	78	466	7	470	7	470	6	32	32647	32	8
4691	0	176	176	466	7	470	7	470	6	32	32647	32	8
4691	0	192	192	466	7	470	7	470	6	32	32647	32	8
4692	0	175	175	466	7	470	7	470	7	32	32647	17	8
4692	0	182	182	466	7	470	7	470	7	32	32647	17	8
4693	0	30	30	466	7	470	7	470	8	32	32647	32	8
4693	0	56	56	466	7	470	7	470	8	32	32647	32	8
4693	0	96	96	466	7	470	7	470	8	32	32647	32	8
4693	0	145	145	466	7	470	7	470	8	32	32647	2	8
4693	0	166	166	466	7	470	7	470	8	32	32647	17	8
4693	0	212	212	466	7	470	7	470	8	32	32647	2	8
4694	0	16	16	466	7	470	7	470	9	32	32647	32	8
4694	0	68	68	466	7	470	7	470	9	32	32647	32	8
4694	0	71	71	466	7	470	7	470	9	32	32647	17	8
4694	0	80	80	466	7	470	7	470	9	32	32647	32	8
4694	0	129	129	466	7	470	7	470	9	32	32647	17	8
4694	0	130	130	466	7	470	7	470	9	32	32647	32	8
4695	0	42	42	466	7	470	7	470	10	32	32647	2	8
4695	0	48	48	466	7	470	7	470	10	32	32647	32	8
4695	0	139	139	466	7	470	7	470	10	32	32647	32	8
4696	0	31	31	466	7	470	7	471	1	32	32647	32	8
4696	0	193	193	466	7	470	7	471	1	32	32647	2	8
4697	0	34	34	466	7	470	7	471	2	32	32647	32	8
4697	0	57	57	466	7	470	7	471	2	32	32647	32	8
4697	0	138	138	466	7	470	7	471	2	32	32647	32	8
4697	0	184	184	466	7	470	7	471	2	32	32647	32	8
4697	0	202	202	466	7	470	7	471	2	32	32647	32	8
4697	0	205	205	466	7	470	7	471	2	32	32647	32	8
4698	0	90	90	466	7	470	7	471	3	32	32647	17	8
4698	0	187	187	466	7	470	7	471	3	32	32647	17	8
4698	0	189	189	466	7	470	7	471	3	32	32647	17	8
4699	0	21	21	466	7	470	7	471	4	32	32647	17	8
4699	0	52	52	466	7	470	7	471	4	32	32647	17	8
4699	0	150	150	466	7	470	7	471	4	32	32647	32	8
4699	0	174	174	466	7	470	7	471	4	32	32647	32	8
4699	0	211	211	466	7	470	7	471	4	32	32647	32	8
4700	0	112	112	471	5	475	5	471	5	32	32647	2	8
4700	0	142	142	471	5	475	5	471	5	32	32647	32	8
4700	0	206	206	471	5	475	5	471	5	32	32647	32	8
4701	0	95	95	471	5	475	5	471	6	32	32647	17	8
4702	0	1	1	471	5	475	5	471	7	32	32647	32	8
4702	0	89	89	471	5	475	5	471	7	32	32647	32	8
4702	0	123	123	471	5	475	5	471	7	32	32647	2	8
4702	0	151	151	471	5	475	5	471	7	32	32647	2	8
4703	0	81	81	471	5	475	5	471	8	32	32647	2	8
4703	0	118	118	471	5	475	5	471	8	32	32647	2	8
4703	0	188	188	471	5	475	5	471	8	32	32647	2	8
4704	0	65	65	471	5	475	5	471	9	32	32647	2	8
4704	0	74	74	471	5	475	5	471	9	32	32647	2	8
4704	0	111	111	471	5	475	5	471	9	32	32647	32	8
4704	0	114	114	471	5	475	5	471	9	32	32647	32	8
4704	0	141	141	471	5	475	5	471	9	32	32647	32	8
4704	0	179	179	471	5	475	5	471	9	32	32647	2	8
4704	0	181	181	471	5	475	5	471	9	32	32647	32	8
4705	0	25	25	471	5	475	5	471	10	32	32647	2	8
4705	0	156	156	471	5	475	5	471	10	32	32647	32	8
4706	0	7	7	471	5	475	5	472	1	32	32647	17	8
4706	0	92	92	471	5	475	5	472	1	32	32647	17	8
4706	0	163	163	471	5	475	5	472	1	32	32647	17	8
4706	0	196	196	471	5	475	5	472	1	32	32647	17	8
4707	0	12	12	471	5	475	5	472	2	32	32647	2	8
4707	0	24	24	471	5	475	5	472	2	32	32647	2	8
4707	0	62	62	471	5	475	5	472	2	32	32647	17	8
4707	0	75	75	471	5	475	5	472	2	32	32647	17	8
4707	0	110	110	471	5	475	5	472	2	32	32647	17	8
4707	0	154	154	471	5	475	5	472	2	32	32647	17	8
4708	0	58	58	471	5	475	5	472	3	32	32647	32	8
4708	0	87	87	471	5	475	5	472	3	32	32647	32	8
4708	0	140	140	471	5	475	5	472	3	32	32647	32	8
4708	0	201	201	471	5	475	5	472	3	32	32647	32	8
4709	0	32	32	471	5	475	5	472	4	32	32647	32	8
4709	0	54	54	471	5	475	5	472	4	32	32647	32	8
4709	0	60	60	471	5	475	5	472	4	32	32647	32	8
4709	0	86	86	471	5	475	5	472	4	32	32647	17	8
4709	0	103	103	471	5	475	5	472	4	32	32647	32	8
4710	0	70	70	471	5	475	5	472	5	32	32647	17	8
4710	0	85	85	471	5	475	5	472	5	32	32647	17	8
4710	0	100	100	471	5	475	5	472	5	32	32647	17	8
4710	0	186	186	471	5	475	5	472	5	32	32647	17	8
4711	0	55	55	471	5	475	5	472	6	32	32647	2	8
4711	0	59	59	471	5	475	5	472	6	32	32647	2	8
4711	0	106	106	471	5	475	5	472	6	32	32647	2	8
4711	0	133	133	471	5	475	5	472	6	32	32647	2	8
4712	0	15	15	471	5	475	5	472	7	32	32647	32	8
4712	0	27	27	471	5	475	5	472	7	32	32647	32	8
4712	0	77	77	471	5	475	5	472	7	32	32647	32	8
4712	0	209	209	471	5	475	5	472	7	32	32647	32	8
4713	0	19	19	471	5	475	5	472	8	32	32647	17	8
4713	0	47	47	471	5	475	5	472	8	32	32647	32	8
4713	0	82	82	471	5	475	5	472	8	32	32647	17	8
4713	0	83	83	471	5	475	5	472	8	32	32647	2	8
4713	0	167	167	471	5	475	5	472	8	32	32647	2	8
4713	0	207	207	471	5	475	5	472	8	32	32647	17	8
4714	0	69	69	471	5	475	5	472	9	32	32647	2	8
4714	0	88	88	471	5	475	5	472	9	32	32647	32	8
4714	0	126	126	471	5	475	5	472	9	32	32647	17	8
4714	0	128	128	471	5	475	5	472	9	32	32647	2	8
4714	0	152	152	471	5	475	5	472	9	32	32647	2	8
4714	0	197	197	471	5	475	5	472	9	32	32647	2	8
4715	0	46	46	471	5	475	5	472	10	32	32647	2	8
4715	0	97	97	471	5	475	5	472	10	32	32647	17	8
4715	0	104	104	471	5	475	5	472	10	32	32647	17	8
4715	0	149	149	471	5	475	5	472	10	32	32647	2	8
4715	0	161	161	471	5	475	5	472	10	32	32647	17	8
4715	0	204	204	471	5	475	5	472	10	32	32647	2	8
4716	0	10	10	471	5	475	5	473	1	32	32647	32	8
4716	0	49	49	471	5	475	5	473	1	32	32647	2	8
4716	0	109	109	471	5	475	5	473	1	32	32647	32	8
4717	0	26	26	471	5	475	5	473	2	32	32647	17	8
4717	0	102	102	471	5	475	5	473	2	32	32647	2	8
4717	0	147	147	471	5	475	5	473	2	32	32647	17	8
4717	0	195	195	471	5	475	5	473	2	32	32647	32	8
4718	0	33	33	471	5	475	5	473	3	32	32647	2	8
4718	0	113	113	471	5	475	5	473	3	32	32647	2	8
4718	0	137	137	471	5	475	5	473	3	32	32647	2	8
4718	0	146	146	471	5	475	5	473	3	32	32647	2	8
4719	0	170	170	471	5	475	5	473	4	32	32647	2	8
4719	0	172	172	471	5	475	5	473	4	32	32647	32	8
4719	0	180	180	471	5	475	5	473	4	32	32647	32	8
4721	0	16	16	471	5	475	5	473	6	32	32647	2	8
4721	0	36	36	471	5	475	5	473	6	32	32647	17	8
4721	0	51	51	471	5	475	5	473	6	32	32647	17	8
4721	0	190	190	471	5	475	5	473	6	32	32647	32	8
4721	0	191	191	471	5	475	5	473	6	32	32647	17	8
4721	0	210	210	471	5	475	5	473	6	32	32647	17	8
4722	0	6	6	471	5	475	5	473	7	32	32647	32	8
4722	0	39	39	471	5	475	5	473	7	32	32647	32	8
4722	0	41	41	471	5	475	5	473	7	32	32647	32	8
4722	0	107	107	471	5	475	5	473	7	32	32647	32	8
4722	0	108	108	471	5	475	5	473	7	32	32647	32	8
4722	0	125	125	471	5	475	5	473	7	32	32647	2	8
4722	0	132	132	471	5	475	5	473	7	32	32647	17	8
4722	0	177	177	471	5	475	5	473	7	32	32647	17	8
4722	0	198	198	471	5	475	5	473	7	32	32647	17	8
4723	0	101	101	471	5	475	5	473	8	32	32647	2	8
4723	0	122	122	471	5	475	5	473	8	32	32647	17	8
4723	0	124	124	471	5	475	5	473	8	32	32647	2	8
4723	0	127	127	471	5	475	5	473	8	32	32647	17	8
4723	0	148	148	471	5	475	5	473	8	32	32647	2	8
4723	0	153	153	471	5	475	5	473	8	32	32647	17	8
4724	0	17	17	471	5	475	5	473	9	32	32647	2	8
4724	0	115	115	471	5	475	5	473	9	32	32647	2	8
4724	0	160	160	471	5	475	5	473	9	32	32647	2	8
4725	0	18	18	471	5	475	5	473	10	32	32647	2	8
4726	0	23	23	471	5	475	5	474	1	32	32647	2	8
4726	0	72	72	471	5	475	5	474	1	32	32647	2	8
4726	0	135	135	471	5	475	5	474	1	32	32647	2	8
4726	0	155	155	471	5	475	5	474	1	32	32647	2	8
4726	0	157	157	471	5	475	5	474	1	32	32647	2	8
4726	0	203	203	471	5	475	5	474	1	32	32647	2	8
4727	0	2	2	471	5	475	5	474	2	32	32647	32	8
4727	0	8	8	471	5	475	5	474	2	32	32647	17	8
4727	0	14	14	471	5	475	5	474	2	32	32647	17	8
4727	0	22	22	471	5	475	5	474	2	32	32647	17	8
4727	0	67	67	471	5	475	5	474	2	32	32647	17	8
4727	0	98	98	471	5	475	5	474	2	32	32647	32	8
4727	0	105	105	471	5	475	5	474	2	32	32647	17	8
4727	0	134	134	471	5	475	5	474	2	32	32647	17	8
4727	0	143	143	471	5	475	5	474	2	32	32647	17	8
4727	0	162	162	471	5	475	5	474	2	32	32647	32	8
4727	0	215	215	471	5	475	5	474	2	32	32647	17	8
4728	0	5	5	471	5	475	5	474	3	32	32647	2	8
4728	0	13	13	471	5	475	5	474	3	32	32647	17	8
4728	0	35	35	471	5	475	5	474	3	32	32647	2	8
4728	0	40	40	471	5	475	5	474	3	32	32647	17	8
4728	0	50	50	471	5	475	5	474	3	32	32647	17	8
4728	0	64	64	471	5	475	5	474	3	32	32647	2	8
4728	0	73	73	471	5	475	5	474	3	32	32647	17	8
4728	0	117	117	471	5	475	5	474	3	32	32647	17	8
4728	0	174	174	471	5	475	5	474	3	32	32647	2	8
4728	0	200	200	471	5	475	5	474	3	32	32647	17	8
4729	0	28	28	471	5	475	5	474	4	32	32647	2	8
4729	0	45	45	471	5	475	5	474	4	32	32647	2	8
4729	0	91	91	471	5	475	5	474	4	32	32647	2	8
4729	0	94	94	471	5	475	5	474	4	32	32647	2	8
4729	0	116	116	471	5	475	5	474	4	32	32647	2	8
4729	0	119	119	471	5	475	5	474	4	32	32647	2	8
4729	0	120	120	471	5	475	5	474	4	32	32647	2	8
4729	0	121	121	471	5	475	5	474	4	32	32647	2	8
4729	0	199	199	471	5	475	5	474	4	32	32647	32	8
4730	0	9	9	471	5	475	5	474	5	32	32647	17	8
4730	0	53	53	471	5	475	5	474	5	32	32647	2	8
4730	0	93	93	471	5	475	5	474	5	32	32647	2	8
4730	0	178	178	471	5	475	5	474	5	32	32647	2	8
4730	0	183	183	471	5	475	5	474	5	32	32647	17	8
4731	0	37	37	471	5	475	5	474	6	32	32647	2	8
4731	0	213	213	471	5	475	5	474	6	32	32647	2	8
4732	0	43	43	471	5	475	5	474	7	32	32647	17	8
4732	0	79	79	471	5	475	5	474	7	32	32647	2	8
4732	0	131	131	471	5	475	5	474	7	32	32647	17	8
4732	0	164	164	471	5	475	5	474	7	32	32647	2	8
4732	0	169	169	471	5	475	5	474	7	32	32647	2	8
4733	0	3	3	471	5	475	5	474	8	32	32647	2	8
4733	0	44	44	471	5	475	5	474	8	32	32647	2	8
4733	0	84	84	471	5	475	5	474	8	32	32647	2	8
4733	0	159	159	471	5	475	5	474	8	32	32647	2	8
4733	0	168	168	471	5	475	5	474	8	32	32647	2	8
4733	0	194	194	471	5	475	5	474	8	32	32647	32	8
4734	0	63	63	471	5	475	5	474	9	32	32647	32	8
4734	0	66	66	471	5	475	5	474	9	32	32647	32	8
4734	0	158	158	471	5	475	5	474	9	32	32647	32	8
4734	0	185	185	471	5	475	5	474	9	32	32647	32	8
4734	0	208	208	471	5	475	5	474	9	32	32647	2	8
4735	0	76	76	471	5	475	5	474	10	32	32647	32	8
4735	0	136	136	471	5	475	5	474	10	32	32647	32	8
4735	0	144	144	471	5	475	5	474	10	32	32647	32	8
4735	0	173	173	471	5	475	5	474	10	32	32647	32	8
4736	0	38	38	471	5	475	5	475	1	216	32647	17	8
4736	0	61	61	471	5	475	5	475	1	32	32647	2	8
4736	0	165	165	471	5	475	5	475	1	32	32647	17	8
4736	0	171	171	471	5	475	5	475	1	32	32647	2	8
4737	0	11	11	471	5	475	5	475	2	32	32647	32	8
4737	0	20	20	471	5	475	5	475	2	32	32647	32	8
4738	0	166	166	471	5	475	5	475	3	32	32647	32	8
4739	0	29	29	471	5	475	5	475	4	32	32647	32	8
4739	0	78	78	471	5	475	5	475	4	32	32647	32	8
4739	0	176	176	471	5	475	5	475	4	32	32647	32	8
4739	0	192	192	471	5	475	5	475	4	32	32647	32	8
4740	0	175	175	471	5	475	5	475	5	32	32647	17	8
4740	0	182	182	471	5	475	5	475	5	32	32647	17	8
4740	0	214	214	471	5	475	5	475	5	32	32647	17	8
4741	0	30	30	471	5	475	5	475	6	32	32647	32	8
4741	0	56	56	471	5	475	5	475	6	32	32647	32	8
4741	0	96	96	471	5	475	5	475	6	32	32647	32	8
4741	0	145	145	471	5	475	5	475	6	32	32647	2	8
4741	0	212	212	471	5	475	5	475	6	32	32647	2	8
4742	0	68	68	471	5	475	5	475	7	32	32647	32	8
4742	0	71	71	471	5	475	5	475	7	32	32647	17	8
4742	0	80	80	471	5	475	5	475	7	32	32647	32	8
4742	0	129	129	471	5	475	5	475	7	32	32647	17	8
4742	0	130	130	471	5	475	5	475	7	32	32647	32	8
4743	0	42	42	471	5	475	5	475	8	32	32647	2	8
4743	0	48	48	471	5	475	5	475	8	32	32647	32	8
4743	0	139	139	471	5	475	5	475	8	32	32647	32	8
4744	0	31	31	471	5	475	5	475	9	32	32647	32	8
4744	0	193	193	471	5	475	5	475	9	32	32647	2	8
4745	0	34	34	471	5	475	5	475	10	32	32647	32	8
4745	0	57	57	471	5	475	5	475	10	32	32647	32	8
4745	0	138	138	471	5	475	5	475	10	32	32647	32	8
4745	0	184	184	471	5	475	5	475	10	32	32647	32	8
4745	0	202	202	471	5	475	5	475	10	32	32647	32	8
4745	0	205	205	471	5	475	5	475	10	32	32647	32	8
4746	0	90	90	471	5	475	5	476	1	32	32647	17	8
4746	0	99	99	471	5	475	5	476	1	32	32647	32	8
4746	0	187	187	471	5	475	5	476	1	32	32647	17	8
4746	0	189	189	471	5	475	5	476	1	32	32647	17	8
4747	0	4	4	471	5	475	5	476	2	32	32647	32	8
4747	0	21	21	471	5	475	5	476	2	32	32647	17	8
4747	0	52	52	471	5	475	5	476	2	32	32647	17	8
4747	0	150	150	471	5	475	5	476	2	32	32647	32	8
4747	0	211	211	471	5	475	5	476	2	32	32647	32	8
4748	0	112	112	476	3	480	3	476	3	32	32647	2	8
4748	0	142	142	476	3	480	3	476	3	32	32647	32	8
4748	0	206	206	476	3	480	3	476	3	32	32647	32	8
4749	0	95	95	476	3	480	3	476	4	32	32647	17	8
4750	0	1	1	476	3	480	3	476	5	32	32647	32	8
4750	0	14	14	476	3	480	3	476	5	32	32647	32	8
4750	0	89	89	476	3	480	3	476	5	32	32647	32	8
4750	0	123	123	476	3	480	3	476	5	32	32647	2	8
4750	0	151	151	476	3	480	3	476	5	32	32647	2	8
4751	0	81	81	476	3	480	3	476	6	32	32647	2	8
4751	0	93	93	476	3	480	3	476	6	32	32647	2	8
4751	0	100	100	476	3	480	3	476	6	32	32647	17	8
4751	0	118	118	476	3	480	3	476	6	32	32647	2	8
4752	0	44	44	476	3	480	3	476	7	32	32647	32	8
4752	0	65	65	476	3	480	3	476	7	32	32647	2	8
4752	0	74	74	476	3	480	3	476	7	32	32647	2	8
4752	0	111	111	476	3	480	3	476	7	32	32647	32	8
4752	0	114	114	476	3	480	3	476	7	32	32647	32	8
4752	0	141	141	476	3	480	3	476	7	32	32647	32	8
4752	0	179	179	476	3	480	3	476	7	32	32647	2	8
4752	0	181	181	476	3	480	3	476	7	32	32647	32	8
4753	0	25	25	476	3	480	3	476	8	32	32647	2	8
4754	0	7	7	476	3	480	3	476	9	32	32647	17	8
4754	0	92	92	476	3	480	3	476	9	32	32647	17	8
4754	0	163	163	476	3	480	3	476	9	32	32647	17	8
4754	0	196	196	476	3	480	3	476	9	32	32647	17	8
4755	0	12	12	476	3	480	3	476	10	32	32647	2	8
4755	0	24	24	476	3	480	3	476	10	32	32647	2	8
4755	0	62	62	476	3	480	3	476	10	32	32647	17	8
4755	0	75	75	476	3	480	3	476	10	32	32647	17	8
4755	0	154	154	476	3	480	3	476	10	32	32647	17	8
4756	0	58	58	476	3	480	3	477	1	32	32647	32	8
4756	0	87	87	476	3	480	3	477	1	32	32647	32	8
4756	0	140	140	476	3	480	3	477	1	32	32647	32	8
4756	0	201	201	476	3	480	3	477	1	32	32647	32	8
4757	0	32	32	476	3	480	3	477	2	32	32647	32	8
4757	0	54	54	476	3	480	3	477	2	32	32647	32	8
4757	0	60	60	476	3	480	3	477	2	32	32647	32	8
4757	0	86	86	476	3	480	3	477	2	32	32647	17	8
4757	0	103	103	476	3	480	3	477	2	32	32647	32	8
4758	0	70	70	476	3	480	3	477	3	32	32647	17	8
4758	0	85	85	476	3	480	3	477	3	32	32647	17	8
4758	0	186	186	476	3	480	3	477	3	32	32647	17	8
4759	0	55	55	476	3	480	3	477	4	32	32647	2	8
4759	0	59	59	476	3	480	3	477	4	32	32647	2	8
4759	0	106	106	476	3	480	3	477	4	32	32647	2	8
4759	0	133	133	476	3	480	3	477	4	32	32647	2	8
4760	0	15	15	476	3	480	3	477	5	32	32647	32	8
4760	0	27	27	476	3	480	3	477	5	32	32647	32	8
4760	0	77	77	476	3	480	3	477	5	32	32647	32	8
4760	0	209	209	476	3	480	3	477	5	32	32647	32	8
4761	0	19	19	476	3	480	3	477	6	32	32647	17	8
4761	0	47	47	476	3	480	3	477	6	32	32647	32	8
4761	0	82	82	476	3	480	3	477	6	32	32647	17	8
4761	0	83	83	476	3	480	3	477	6	32	32647	2	8
4761	0	167	167	476	3	480	3	477	6	32	32647	2	8
4761	0	207	207	476	3	480	3	477	6	32	32647	17	8
4762	0	13	13	476	3	480	3	477	7	32	32647	2	8
4762	0	69	69	476	3	480	3	477	7	32	32647	2	8
4762	0	88	88	476	3	480	3	477	7	32	32647	32	8
4762	0	126	126	476	3	480	3	477	7	32	32647	17	8
4762	0	128	128	476	3	480	3	477	7	32	32647	2	8
4762	0	152	152	476	3	480	3	477	7	32	32647	2	8
4762	0	197	197	476	3	480	3	477	7	32	32647	2	8
4763	0	46	46	476	3	480	3	477	8	32	32647	2	8
4763	0	97	97	476	3	480	3	477	8	32	32647	17	8
4763	0	149	149	476	3	480	3	477	8	32	32647	2	8
4763	0	161	161	476	3	480	3	477	8	32	32647	17	8
4763	0	204	204	476	3	480	3	477	8	32	32647	2	8
4764	0	10	10	476	3	480	3	477	9	32	32647	32	8
4764	0	49	49	476	3	480	3	477	9	32	32647	2	8
4764	0	109	109	476	3	480	3	477	9	32	32647	32	8
4765	0	26	26	476	3	480	3	477	10	32	32647	17	8
4765	0	102	102	476	3	480	3	477	10	32	32647	2	8
4765	0	147	147	476	3	480	3	477	10	32	32647	17	8
4765	0	195	195	476	3	480	3	477	10	32	32647	32	8
4766	0	33	33	476	3	480	3	478	1	32	32647	2	8
4766	0	113	113	476	3	480	3	478	1	32	32647	2	8
4766	0	137	137	476	3	480	3	478	1	32	32647	2	8
4766	0	146	146	476	3	480	3	478	1	32	32647	2	8
4767	0	170	170	476	3	480	3	478	2	32	32647	2	8
4767	0	172	172	476	3	480	3	478	2	32	32647	32	8
4767	0	180	180	476	3	480	3	478	2	32	32647	32	8
4768	0	104	104	476	3	480	3	478	3	32	32647	2	8
4768	0	205	205	476	3	480	3	478	3	32	32647	2	8
4769	0	16	16	476	3	480	3	478	4	32	32647	2	8
4769	0	36	36	476	3	480	3	478	4	32	32647	17	8
4769	0	51	51	476	3	480	3	478	4	32	32647	17	8
4769	0	190	190	476	3	480	3	478	4	32	32647	32	8
4769	0	191	191	476	3	480	3	478	4	32	32647	17	8
4769	0	210	210	476	3	480	3	478	4	32	32647	17	8
4770	0	6	6	476	3	480	3	478	5	32	32647	32	8
4770	0	39	39	476	3	480	3	478	5	32	32647	32	8
4770	0	107	107	476	3	480	3	478	5	32	32647	32	8
4770	0	108	108	476	3	480	3	478	5	32	32647	32	8
4770	0	125	125	476	3	480	3	478	5	32	32647	2	8
4770	0	132	132	476	3	480	3	478	5	32	32647	17	8
4770	0	177	177	476	3	480	3	478	5	32	32647	17	8
4770	0	198	198	476	3	480	3	478	5	32	32647	17	8
4771	0	101	101	476	3	480	3	478	6	32	32647	2	8
4771	0	122	122	476	3	480	3	478	6	32	32647	17	8
4771	0	124	124	476	3	480	3	478	6	32	32647	2	8
4771	0	127	127	476	3	480	3	478	6	32	32647	17	8
4771	0	148	148	476	3	480	3	478	6	32	32647	2	8
4771	0	153	153	476	3	480	3	478	6	32	32647	17	8
4772	0	17	17	476	3	480	3	478	7	32	32647	2	8
4772	0	115	115	476	3	480	3	478	7	32	32647	2	8
4773	0	18	18	476	3	480	3	478	8	32	32647	2	8
4773	0	41	41	476	3	480	3	478	8	32	32647	2	8
4773	0	61	61	476	3	480	3	478	8	32	32647	2	8
4773	0	160	160	476	3	480	3	478	8	32	32647	2	8
4774	0	23	23	476	3	480	3	478	9	32	32647	2	8
4774	0	72	72	476	3	480	3	478	9	32	32647	2	8
4774	0	135	135	476	3	480	3	478	9	32	32647	2	8
4774	0	155	155	476	3	480	3	478	9	32	32647	2	8
4774	0	157	157	476	3	480	3	478	9	32	32647	2	8
4774	0	203	203	476	3	480	3	478	9	32	32647	2	8
4775	0	2	2	476	3	480	3	478	10	32	32647	32	8
4775	0	8	8	476	3	480	3	478	10	32	32647	17	8
4775	0	22	22	476	3	480	3	478	10	32	32647	17	8
4775	0	67	67	476	3	480	3	478	10	32	32647	17	8
4775	0	98	98	476	3	480	3	478	10	32	32647	32	8
4775	0	105	105	476	3	480	3	478	10	32	32647	17	8
4775	0	143	143	476	3	480	3	478	10	32	32647	17	8
4775	0	162	162	476	3	480	3	478	10	32	32647	32	8
4775	0	215	215	476	3	480	3	478	10	32	32647	17	8
4776	0	5	5	476	3	480	3	479	1	32	32647	2	8
4776	0	35	35	476	3	480	3	479	1	32	32647	2	8
4776	0	40	40	476	3	480	3	479	1	32	32647	17	8
4776	0	50	50	476	3	480	3	479	1	32	32647	17	8
4776	0	64	64	476	3	480	3	479	1	32	32647	2	8
4776	0	73	73	476	3	480	3	479	1	32	32647	17	8
4776	0	116	116	476	3	480	3	479	1	32	32647	17	8
4776	0	117	117	476	3	480	3	479	1	32	32647	17	8
4776	0	174	174	476	3	480	3	479	1	32	32647	2	8
4776	0	200	200	476	3	480	3	479	1	32	32647	17	8
4777	0	28	28	476	3	480	3	479	2	32	32647	2	8
4777	0	91	91	476	3	480	3	479	2	32	32647	2	8
4777	0	94	94	476	3	480	3	479	2	32	32647	2	8
4777	0	119	119	476	3	480	3	479	2	32	32647	2	8
4777	0	120	120	476	3	480	3	479	2	32	32647	2	8
4777	0	121	121	476	3	480	3	479	2	32	32647	2	8
4777	0	199	199	476	3	480	3	479	2	32	32647	32	8
4778	0	9	9	476	3	480	3	479	3	32	32647	17	8
4778	0	53	53	476	3	480	3	479	3	32	32647	2	8
4778	0	178	178	476	3	480	3	479	3	32	32647	2	8
4778	0	183	183	476	3	480	3	479	3	32	32647	17	8
4779	0	37	37	476	3	480	3	479	4	32	32647	2	8
4779	0	144	144	476	3	480	3	479	4	32	32647	2	8
4779	0	213	213	476	3	480	3	479	4	32	32647	2	8
4780	0	43	43	476	3	480	3	479	5	32	32647	17	8
4780	0	79	79	476	3	480	3	479	5	32	32647	2	8
4780	0	110	110	476	3	480	3	479	5	32	32647	17	8
4780	0	131	131	476	3	480	3	479	5	32	32647	17	8
4780	0	164	164	476	3	480	3	479	5	32	32647	2	8
4780	0	169	169	476	3	480	3	479	5	32	32647	2	8
4781	0	3	3	476	3	480	3	479	6	32	32647	2	8
4781	0	84	84	476	3	480	3	479	6	32	32647	2	8
4781	0	159	159	476	3	480	3	479	6	32	32647	2	8
4781	0	168	168	476	3	480	3	479	6	32	32647	2	8
4781	0	194	194	476	3	480	3	479	6	32	32647	32	8
4782	0	63	63	476	3	480	3	479	7	32	32647	32	8
4782	0	66	66	476	3	480	3	479	7	32	32647	32	8
4782	0	158	158	476	3	480	3	479	7	32	32647	32	8
4782	0	185	185	476	3	480	3	479	7	32	32647	32	8
4782	0	208	208	476	3	480	3	479	7	32	32647	2	8
4783	0	45	45	476	3	480	3	479	8	32	32647	32	8
4783	0	76	76	476	3	480	3	479	8	32	32647	32	8
4783	0	136	136	476	3	480	3	479	8	32	32647	32	8
4783	0	173	173	476	3	480	3	479	8	32	32647	32	8
4784	0	38	38	476	3	480	3	479	9	216	32647	17	8
4784	0	165	165	476	3	480	3	479	9	32	32647	17	8
4784	0	171	171	476	3	480	3	479	9	32	32647	2	8
4784	0	188	188	476	3	480	3	479	9	32	32647	17	8
4785	0	11	11	476	3	480	3	479	10	32	32647	32	8
4785	0	20	20	476	3	480	3	479	10	32	32647	32	8
4786	0	166	166	476	3	480	3	480	1	32	32647	32	8
4787	0	29	29	476	3	480	3	480	2	32	32647	32	8
4787	0	78	78	476	3	480	3	480	2	32	32647	32	8
4787	0	134	134	476	3	480	3	480	2	32	32647	32	8
4787	0	176	176	476	3	480	3	480	2	32	32647	32	8
4787	0	192	192	476	3	480	3	480	2	32	32647	32	8
4788	0	156	156	476	3	480	3	480	3	32	32647	2	8
4788	0	175	175	476	3	480	3	480	3	32	32647	17	8
4788	0	182	182	476	3	480	3	480	3	32	32647	17	8
4788	0	214	214	476	3	480	3	480	3	32	32647	17	8
4789	0	30	30	476	3	480	3	480	4	32	32647	32	8
